trip_id,rider_id,zone,distance_km,duration_min,fare_amount,payment_mode,ride_date,surge_flag,hour,day_of_week,month,fare_amount_log,distance_km_log,duration_min_sqrt,distance_km_std,duration_min_std,fare_amount_std,distance_km_minmax,duration_min_minmax,fare_amount_minmax,total_rides_x,avg_ride_distance,avg_ride_fare,is_peak_hour,signup_date_x,days_since_signup,cancelled_rides_x,ride_cancellation_rate,name,age,gender,city,signup_date_y,total_rides_y,cancelled_rides_y,avg_rating,gender_encoded,ride_frequency
T00799,R0154,Zone_3,11.48,59.73,237.17,Wallet,2023-12-15,0,0,Friday,December,5.472984704405132,2.5241273629412815,7.728518616138541,0.7264565065004394,-0.05986415899002277,1.318044258841538,0.4434984520123839,0.2963958582238152,0.7977910226622217,466.0,0.024635193133047212,0.5089484978540773,0,2019-03-25,2727,79.0,0.16952789699570817,Kavya Patel,18.0,Other,Kolkata,2019-03-25,466.0,79.0,4.68,2,High
T00800,R0175,Zone_7,9.6,93.14,195.74,Wallet,2024-01-11,0,0,Thursday,January,5.281883060084612,2.3608540011180215,9.65090669315583,0.30396480259185044,0.8689239268165136,0.7975030770626054,0.37074303405572756,0.46271405814416566,0.658281981344917,98.0,0.09795918367346938,1.9973469387755103,0,2022-08-18,1485,8.0,0.08163265306122448,Diya Patel,35.0,Male,Chennai,2022-08-18,98.0,8.0,3.48,1,Low
T00801,R0059,Zone_10,4.78,26.45,113.28,Cash,2024-04-09,0,0,Tuesday,April,4.738651577362572,1.7544036826842861,5.142956348249516,-0.7792320127482546,-0.9850382833731873,-0.2385535449381384,0.1842105263157895,0.1307248108323377,0.38061083611139174,357.0,0.013389355742296919,0.3173109243697479,0,2021-08-02,1866,11.0,0.03081232492997199,Aarav Sharma,43.0,Male,Delhi,2021-08-02,357.0,11.0,3.27,1,High
T00802,R0292,Zone_9,15.88,155.72,175.8,Wallet,2024-01-11,0,0,Thursday,January,5.175019150203543,2.826129489167811,12.478781991845198,1.7152668773503281,2.6086293566211545,0.5469698604400632,0.6137770897832818,0.7742433293508563,0.5911371519008655,141.0,0.11262411347517731,1.246808510638298,0,2020-06-28,2266,19.0,0.1347517730496454,Diya Patel,37.0,Female,Jaipur,2020-06-28,141.0,19.0,4.39,0,Low
T00803,R0282,Zone_2,11.77,69.66,114.25,Wallet,2024-01-15,0,0,Monday,January,4.747103681876758,2.547098670044448,8.346256645946132,0.7916280991246364,0.2161868943490645,-0.22636612166211706,0.4547213622291022,0.3458283552369574,0.3838771593090211,319.0,0.03689655172413793,0.35815047021943575,0,2022-05-02,1593,3.0,0.009404388714733543,Reyansh Kumar,22.0,Other,Bengaluru,2022-05-02,319.0,3.0,4.47,2,Med
T00804,R0260,Zone_4,9.42,66.66,191.57,UPI,2024-07-16,0,0,Tuesday,July,5.260459723991796,2.343727036325221,8.164557550780078,0.2635134692389005,0.1327877845789475,0.7451097213296061,0.36377708978328177,0.33089406610911987,0.6442401589386133,63.0,0.14952380952380953,3.040793650793651,0,2019-07-17,2613,3.0,0.047619047619047616,Reyansh Das,55.0,Other,Mumbai,2019-07-17,63.0,3.0,4.24,2,Low
T00805,R0207,Zone_9,9.02,86.02,210.79,Wallet,2023-08-14,0,0,Monday,August,5.35559521769951,2.3045830956567186,9.274696760541554,0.17362161734345602,0.6709900396287691,0.9865966031493283,0.34829721362229105,0.4272700119474313,0.7089605010607132,47.0,0.19191489361702127,4.484893617021276,0,2023-12-06,1010,3.0,0.06382978723404255,Ishaan Iyer,31.0,Male,Mumbai,2023-12-06,47.0,3.0,3.93,1,Low
T00806,R0194,Zone_7,8.56,67.99,187.22,UPI,2023-03-03,0,0,Friday,March,5.237611491430642,2.25758772706331,8.245604889879214,0.07024598766369516,0.16976138991036596,0.6904547818959021,0.33049535603715174,0.3375149342891278,0.6295922147018217,10.0,0.8560000000000001,18.722,0,2023-02-10,1309,2.0,0.2,Arjun Iyer,30.0,Other,Jaipur,2023-02-10,10.0,2.0,4.06,2,Low
T00807,R0155,Zone_7,10.26,57.9,128.4,UPI,2023-08-25,0,0,Friday,August,4.8629083820668,2.421256622711544,7.60920495189872,0.4522863582193338,-0.11073761594979409,-0.0485805140789188,0.39628482972136225,0.28728594185583434,0.4315250698723777,353.0,0.029065155807365437,0.36373937677053825,0,2019-02-10,2770,8.0,0.0226628895184136,Meera Reddy,23.0,Male,Hyderabad,2019-02-10,353.0,8.0,3.14,1,High
T00808,R0154,Zone_7,4.93,37.07,85.54,Wallet,2024-01-19,0,0,Friday,January,4.460606734796738,1.780024213009634,6.088513775955509,-0.7455225682874631,-0.6898054347869731,-0.5870887219245636,0.190015479876161,0.1835921943448825,0.2872007273461966,466.0,0.010579399141630901,0.18356223175965666,0,2019-03-25,2727,79.0,0.16952789699570817,Kavya Patel,18.0,Other,Kolkata,2019-03-25,466.0,79.0,4.68,2,High
T00809,R0011,Zone_4,15.63,95.95,148.68,Credit Card,2023-06-22,0,0,Thursday,June,5.0084996819658345,2.8112082932048366,9.795407086997457,1.6590844699156753,0.9470410929678567,0.20622458286717726,0.6041021671826626,0.4767025089605735,0.4998147961073509,208.0,0.07514423076923077,0.7148076923076924,0,2020-04-14,2341,34.0,0.16346153846153846,Vivaan Nair,26.0,Male,Chennai,2020-04-14,208.0,34.0,4.0,1,Med
T00810,R0026,Zone_8,8.76,71.48,84.68,Cash,2023-06-25,0,0,Sunday,June,4.450619426139493,2.278292400425001,8.4545845551393,0.1151919136114172,0.266782354276269,-0.5978940662723764,0.3382352941176471,0.35488849064117883,0.2843048119338654,44.0,0.1990909090909091,1.9245454545454548,0,2020-04-17,2338,5.0,0.11363636363636363,Aarav Kumar,26.0,Female,Surat,2020-04-17,44.0,5.0,3.17,0,Low
T00811,R0191,Zone_8,11.0,88.33,181.41,Wallet,2024-06-15,0,0,Saturday,June,5.206256900698823,2.4849066497880004,9.398404119849284,0.618586284225906,0.7352073541517593,0.617455885778702,0.42492260061919507,0.4387694145758662,0.6100279489510725,87.0,0.12643678160919541,2.0851724137931034,0,2020-08-14,2219,6.0,0.06896551724137931,Meera Gupta,33.0,Other,Surat,2020-08-14,87.0,6.0,4.56,2,Low
T00812,R0262,Zone_7,5.83,32.69,70.96,UPI,2023-04-17,0,0,Monday,April,4.2761104090823325,1.9213246735826988,5.717516943569122,-0.543265901522713,-0.811568135051344,-0.7702770016816683,0.2248452012383901,0.16178813221823973,0.23810485907667436,6.0,0.9716666666666667,11.826666666666666,0,2019-04-21,2700,0.0,0.0,Meera Singh,30.0,Male,Ahmedabad,2019-04-21,6.0,0.0,3.35,1,Low
T00813,R0002,Zone_10,9.87,78.29,150.1,Credit Card,2024-02-19,0,0,Monday,February,5.017941869278694,2.386006701133118,8.84816365128946,0.3646418026212753,0.4560983334544346,0.22406596539496096,0.38119195046439625,0.38878932696137003,0.5045964238812001,70.0,0.141,2.144285714285714,0,2019-11-23,2484,5.0,0.07142857142857142,Ishaan Nair,39.0,Female,Mumbai,2019-11-23,70.0,5.0,4.12,0,Low
T00814,R0040,Zone_2,3.41,27.78,72.45,Wallet,2023-06-28,0,0,Wednesday,June,4.296604902619887,1.4838746894587547,5.270673581241775,-1.0871116054901517,-0.9480646780417686,-0.751556114381388,0.1311919504643963,0.13734567901234568,0.24312220089571335,485.0,0.007030927835051546,0.14938144329896907,0,2023-05-05,1225,36.0,0.07422680412371134,Aarav Gupta,34.0,Other,Surat,2023-05-05,485.0,36.0,4.41,2,High
T00815,R0246,Zone_7,2.41,17.89,23.05,Cash,2024-04-06,0,0,Saturday,April,3.1801349965517702,1.2267122912954254,4.2296571965113205,-1.3118412352287627,-1.2230037432505878,-1.3722351966859812,0.09249226006191952,0.08811230585424135,0.07677543186180422,240.0,0.010041666666666667,0.09604166666666666,0,2021-03-31,1990,34.0,0.14166666666666666,Vivaan Das,29.0,Other,Mumbai,2021-03-31,240.0,34.0,4.79,2,Med
T00816,R0199,Zone_1,7.84,62.24,192.43,Cash,2023-01-18,0,0,Wednesday,January,5.264915689914006,2.179286876649552,7.889233169326408,-0.09155934574810494,0.009913096184308592,0.7559150656774191,0.3026315789473684,0.3088908801274393,0.6471360743509446,344.0,0.022790697674418603,0.5593895348837209,0,2021-08-03,1865,27.0,0.07848837209302326,Aarav Das,29.0,Male,Ahmedabad,2021-08-03,344.0,27.0,3.91,1,High
T00817,R0246,Zone_5,1.3900000000000001,11.53,27.24,Wallet,2024-06-13,0,0,Thursday,June,3.3407394126250414,0.8712933659434193,3.395585369269929,-1.541065457562146,-1.3998098559632357,-1.319590553875126,0.0530185758513932,0.056451612903225805,0.09088460113816209,240.0,0.005791666666666667,0.11349999999999999,0,2021-03-31,1990,34.0,0.14166666666666666,Vivaan Das,29.0,Other,Mumbai,2021-03-31,240.0,34.0,4.79,2,Med
T00818,R0095,Zone_8,20.2,152.79,297.22,Wallet,2023-07-14,0,0,Friday,July,5.697831469162762,3.054001181677967,12.360825215170708,2.686098877821127,2.5271762260790065,2.0725337101045103,0.7809597523219814,0.7596575069693349,1.0,481.0,0.04199584199584199,0.617920997920998,0,2020-10-07,2165,77.0,0.1600831600831601,Kavya Iyer,29.0,Female,Chennai,2020-10-07,481.0,77.0,4.26,0,High
T00819,R0276,Zone_1,0.34,2.99,5.01,Credit Card,2024-08-18,0,0,Sunday,August,1.7934247485471162,0.29266961396282,1.7291616465790582,-1.7770315687876879,-1.637219321775502,-1.5988961409121927,0.012383900928792572,0.013938669852648349,0.016028555072902982,196.0,0.0017346938775510206,0.025561224489795916,0,2022-11-07,1404,1.0,0.00510204081632653,Aadhya Ghosh,26.0,Other,Chennai,2022-11-07,196.0,1.0,3.63,2,Med
T00820,R0170,Zone_9,9.73,96.07,229.45,Cash,2023-03-01,0,0,Wednesday,March,5.440033919166517,2.373043556642607,9.801530492734285,0.33317965445787007,0.9503770573586611,1.2210474467890793,0.37577399380804954,0.47729988052568695,0.771795130821295,28.0,0.34750000000000003,8.194642857142856,0,2020-05-20,2305,3.0,0.10714285714285714,Saanvi Kumar,29.0,Other,Bengaluru,2020-05-20,28.0,3.0,3.68,2,Low
T00821,R0011,Zone_9,16.28,158.5,297.22,UPI,2023-01-08,0,0,Sunday,January,5.697831469162762,2.8495497633759097,12.589678312014172,1.8051587292457725,2.6859125316747963,2.0725337101045103,0.6292569659442725,0.7880824372759857,1.0,208.0,0.07826923076923077,1.4289423076923078,0,2020-04-14,2341,34.0,0.16346153846153846,Vivaan Nair,26.0,Male,Chennai,2020-04-14,208.0,34.0,4.0,1,Med
T00822,R0137,Zone_3,10.41,102.5,201.61,UPI,2023-10-09,0,0,Monday,October,5.31128294893806,2.4344901638739844,10.124228365658293,0.4859958026801255,1.1291291492992785,0.8712558344133738,0.4020897832817338,0.5093090402230187,0.6780482877058289,166.0,0.06271084337349397,1.2145180722891566,0,2021-08-10,1858,32.0,0.1927710843373494,Arjun Gupta,27.0,Male,Bengaluru,2021-08-10,166.0,32.0,3.14,1,Med
T00823,R0051,Zone_2,6.45,58.28,160.96,Wallet,2023-03-21,0,0,Tuesday,March,5.0873493911639605,2.0082140323914683,7.634133873596926,-0.4039335310847742,-0.10017372871224586,0.36051484867082917,0.2488390092879257,0.2891776184786938,0.5411657743206385,213.0,0.03028169014084507,0.7556807511737089,0,2020-04-05,2350,14.0,0.06572769953051644,Aarav Nair,21.0,Male,Kolkata,2020-04-05,213.0,14.0,4.02,1,Med
T00824,R0103,Zone_3,5.24,41.02,100.04,UPI,2023-10-13,0,0,Friday,October,4.6155164780422355,1.8309801823813363,6.404685784642366,-0.6758563830684936,-0.5799966069229856,-0.4049055904788835,0.2020123839009288,0.20325567502986858,0.3360272081355019,175.0,0.029942857142857143,0.5716571428571429,0,2022-11-24,1387,14.0,0.08,Ishaan Gupta,37.0,Other,Surat,2022-11-24,175.0,14.0,3.07,2,Med
T00825,R0173,Zone_9,11.37,81.72,227.27,Cash,2024-04-20,0,0,Saturday,April,5.430529138856541,2.5152741864043966,9.039911503991618,0.7017362472291919,0.5514513156249349,1.1936571553027635,0.4392414860681114,0.4058641975308642,0.7644543219853858,389.0,0.02922879177377892,0.584241645244216,0,2020-01-15,2431,55.0,0.14138817480719795,Saanvi Ghosh,26.0,Other,Mumbai,2020-01-15,389.0,55.0,4.28,2,High
T00826,R0274,Zone_6,4.0,36.46,49.98,Cash,2024-01-02,0,0,Tuesday,January,3.9314333989479695,1.6094379124341003,6.038211655780211,-0.9545211239443713,-0.7067632537735635,-1.0338771463527283,0.1540247678018576,0.18055555555555555,0.16745799238980366,31.0,0.12903225806451613,1.6122580645161289,0,2019-03-18,2734,5.0,0.16129032258064516,Reyansh Nair,27.0,Female,Surat,2019-03-18,31.0,5.0,3.04,0,Low
T00827,R0123,Zone_8,7.4,53.16,177.79,Cash,2023-03-29,0,0,Wednesday,March,5.186211932763729,2.128231705849268,7.291090453423274,-0.1904403828330937,-0.242508209386579,0.571972924686746,0.28560371517027866,0.26368976503385105,0.5978381654712597,156.0,0.04743589743589744,1.139679487179487,0,2023-06-24,1175,26.0,0.16666666666666666,Meera Ghosh,32.0,Male,Bengaluru,2023-06-24,156.0,26.0,3.31,1,Low
T00828,R0217,Zone_1,11.46,102.49,223.52,Wallet,2024-01-04,0,0,Thursday,January,5.413964790073998,2.522523513359307,10.123734488813898,0.7219619139056672,1.1288511522667115,1.146540828204743,0.4427244582043344,0.5092592592592593,0.7518267838502205,104.0,0.1101923076923077,2.1492307692307695,0,2023-03-03,1288,5.0,0.04807692307692308,Kavya Iyer,39.0,Other,Jaipur,2023-03-03,104.0,5.0,3.52,2,Low
T00829,R0219,Zone_8,6.46,44.85,64.33,Credit Card,2024-03-19,0,0,Tuesday,March,4.179451348852659,2.0095554142156695,6.697014260101288,-0.40168623478738813,-0.47352374344980297,-0.8535786679909689,0.24922600619195046,0.22232178414974113,0.21577937165370237,498.0,0.012971887550200803,0.12917670682730922,0,2021-04-13,1977,83.0,0.16666666666666666,Vivaan Sharma,25.0,Female,Pune,2021-04-13,498.0,83.0,4.15,0,High
T00830,R0211,Zone_4,8.44,42.96,70.59,UPI,2024-03-29,0,0,Friday,March,4.270955399408094,2.244955980157409,6.554387843269576,0.04327843209506161,-0.5260651826049767,-0.7749258126220062,0.3258513931888545,0.2129131819992035,0.23685894198067142,435.0,0.019402298850574713,0.16227586206896552,0,2021-04-04,1986,17.0,0.03908045977011494,Arjun Reddy,36.0,Female,Mumbai,2021-04-04,435.0,17.0,3.63,0,High
T00831,R0095,Zone_2,6.48,41.54,101.23,UPI,2023-12-06,0,0,Wednesday,December,4.627225176768922,2.012232791986386,6.445153217728808,-0.3971916421926158,-0.5655407612294988,-0.389954009346445,0.25,0.2058442851453604,0.34003434690372764,481.0,0.013471933471933473,0.21045738045738047,0,2020-10-07,2165,77.0,0.1600831600831601,Kavya Iyer,29.0,Female,Chennai,2020-10-07,481.0,77.0,4.26,0,High
T00832,R0263,Zone_5,3.15,25.7,27.71,Cash,2024-06-23,0,0,Sunday,June,3.3572454941329726,1.423108334242607,5.06951674225463,-1.1455413092221907,-1.0058880608157166,-1.313685307545507,0.12113003095975233,0.12699123855037833,0.09246725258443612,297.0,0.010606060606060605,0.0932996632996633,0,2020-12-30,2081,21.0,0.0707070707070707,Ishaan Das,31.0,Other,Chennai,2020-12-30,297.0,21.0,3.84,2,Med
T00833,R0100,Zone_8,13.95,128.35,249.64,UPI,2023-11-23,0,0,Thursday,November,5.524017646643936,2.7047112998366956,11.329165900453573,1.2815386919548084,1.8477514784851201,1.4747217518848228,0.5390866873065016,0.6379928315412187,0.8397817961410242,383.0,0.03642297650130548,0.6518015665796344,0,2021-05-24,1936,60.0,0.1566579634464752,Ishaan Gupta,28.0,Male,Delhi,2021-05-24,383.0,60.0,3.79,1,High
T00834,R0196,Zone_6,14.97,148.09,297.22,Cash,2023-11-17,0,0,Friday,November,5.697831469162762,2.770711962226921,12.169223475637219,1.510762914288192,2.39651762077249,2.0725337101045103,0.5785603715170279,0.7362604540023895,1.0,51.0,0.29352941176470587,5.827843137254902,0,2019-06-24,2636,9.0,0.17647058823529413,Vivaan Das,18.0,Male,Hyderabad,2019-06-24,51.0,9.0,4.93,1,Low
T00835,R0175,Zone_10,6.42,50.58,90.17,UPI,2023-10-25,0,0,Wednesday,October,4.5127258955968115,2.004179057179289,7.111961754677819,-0.4106754199769326,-0.31423144378887957,-0.5289157634008741,0.2476780185758514,0.25084627638391077,0.3027915277637472,98.0,0.06551020408163265,0.9201020408163265,0,2022-08-18,1485,8.0,0.08163265306122448,Diya Patel,35.0,Male,Chennai,2022-08-18,98.0,8.0,3.48,1,Low
T00836,R0074,Zone_3,6.67,63.51,134.88,Wallet,2023-11-20,0,0,Monday,November,4.911772143292383,2.0373166153791646,7.969316156358712,-0.35449301254227983,0.045218719320324674,0.032836499146460876,0.2573529411764706,0.3152130625248905,0.45334545576994306,199.0,0.033517587939698494,0.6777889447236181,0,2023-09-11,1096,22.0,0.11055276381909548,Vivaan Ghosh,23.0,Male,Kolkata,2023-09-11,199.0,22.0,4.89,1,Med
T00837,R0249,Zone_5,7.11,38.44,172.27,Cash,2024-01-27,0,0,Saturday,January,5.154851071522756,2.0930978681273213,6.2,-0.2556119754572909,-0.6517198413252864,0.5026176911984597,0.2743808049535604,0.1904121863799283,0.5792504293362966,396.0,0.017954545454545456,0.43502525252525254,0,2023-03-24,1267,48.0,0.12121212121212122,Diya Nair,20.0,Male,Mumbai,2023-03-24,396.0,48.0,4.49,1,High
T00838,R0064,Zone_5,10.69,67.78,97.49,Wallet,2023-05-21,0,0,Sunday,May,4.589955020181611,2.458733775483977,8.232860985101109,0.5489200990069365,0.16392345222645796,-0.4369446929055377,0.41292569659442724,0.3364695340501792,0.32744048220358957,214.0,0.04995327102803738,0.45556074766355137,0,2023-09-30,1077,2.0,0.009345794392523364,Ishaan Nair,21.0,Female,Bengaluru,2023-09-30,214.0,2.0,4.21,0,Med
T00839,R0017,Zone_1,3.47,34.41,43.68,UPI,2024-03-16,0,0,Saturday,March,3.799525974201,1.4973884086254776,5.866003750424985,-1.073627827705835,-0.7637526454498103,-1.113032575877403,0.1335139318885449,0.17035045798486656,0.1462437283227262,288.0,0.012048611111111112,0.15166666666666667,0,2023-03-18,1273,21.0,0.07291666666666667,Meera Das,49.0,Female,Mumbai,2023-03-18,288.0,21.0,3.83,0,Med
T00840,R0165,Zone_7,7.5600000000000005,59.67,80.83,Cash,2023-11-18,0,0,Saturday,November,4.4046439245392905,2.1471001901536506,7.72463591375024,-0.15448364207491588,-0.06153214118542498,-0.6462668287596778,0.29179566563467496,0.2960971724412585,0.2713405394484291,34.0,0.22235294117647061,2.3773529411764707,0,2021-12-09,1737,5.0,0.14705882352941177,Meera Reddy,37.0,Female,Kolkata,2021-12-09,34.0,5.0,3.27,0,Low
T00841,R0057,Zone_8,9.31,84.72,172.07,UPI,2024-05-28,0,0,Tuesday,May,5.153696136936908,2.333114298028869,9.204346799203082,0.23879320996765344,0.6348504253950519,0.5001048204198983,0.35952012383900933,0.42079848665870173,0.5785769606357544,407.0,0.022874692874692876,0.42277641277641276,0,2023-06-04,1195,11.0,0.02702702702702703,Aadhya Reddy,39.0,Male,Bengaluru,2023-06-04,407.0,11.0,3.66,1,High
T00842,R0286,Zone_10,11.21,90.18,256.47,Cash,2023-08-18,0,0,Friday,August,5.550903208462204,2.502255288122613,9.496315074806649,0.6657795064710145,0.786636805176665,1.5605362889726853,0.43304953560371523,0.44797889287136605,0.8627807522645385,29.0,0.38655172413793104,8.843793103448277,0,2023-02-15,1304,0.0,0.0,Ishaan Nair,26.0,Male,Pune,2023-02-15,29.0,0.0,4.48,1,Low
T00843,R0024,Zone_10,5.9,35.3,53.0,UPI,2023-08-07,0,0,Monday,August,3.9889840465642745,1.9315214116032138,5.941380311005179,-0.5275348274410102,-0.7390109095513422,-0.9959327975964555,0.22755417956656349,0.17478096375945837,0.17762736976799,140.0,0.04214285714285715,0.37857142857142856,0,2019-07-10,2620,16.0,0.11428571428571428,Meera Kumar,41.0,Other,Chennai,2019-07-10,140.0,16.0,3.49,2,Low
T00844,R0195,Zone_9,10.02,77.79,144.86,UPI,2023-09-04,0,0,Monday,September,4.982647257556087,2.3997118037247684,8.81986394452885,0.3983512470820671,0.4421984818260818,0.15822875099666026,0.38699690402476783,0.3863002787733971,0.486951543926996,72.0,0.13916666666666666,2.0119444444444445,0,2021-05-27,1933,10.0,0.1388888888888889,Aadhya Reddy,33.0,Male,Kolkata,2021-05-27,72.0,10.0,4.97,1,Low
T00845,R0121,Zone_2,9.73,85.5,159.08,Credit Card,2023-09-18,0,0,Monday,September,5.075673690275478,2.373043556642607,9.246621004453464,0.33317965445787007,0.6565341939352823,0.3368938633523548,0.37577399380804954,0.4246814018319395,0.5348351685355424,378.0,0.02574074074074074,0.42084656084656086,0,2023-07-13,1156,10.0,0.026455026455026454,Diya Iyer,29.0,Male,Pune,2023-07-13,378.0,10.0,4.17,1,High
T00846,R0069,Zone_8,13.04,76.02,201.73,Cash,2024-01-31,0,0,Wednesday,January,5.311875044480103,2.641910398597665,8.718944890294926,1.0770347288926723,0.3929930070617125,0.8727635568805102,0.5038699690402477,0.3774890481879729,0.6784523689261541,16.0,0.815,12.608125,0,2023-02-01,1318,1.0,0.0625,Diya Singh,22.0,Male,Ahmedabad,2023-02-01,16.0,1.0,4.56,1,Low
T00847,R0287,Zone_8,5.37,46.74,100.4,Wallet,2024-06-29,0,0,Saturday,June,4.619073091157083,1.851599469584072,6.836665854054885,-0.6466415312024741,-0.42098230429462924,-0.4003824230774735,0.20704334365325078,0.23173038630027876,0.3372394517964778,320.0,0.01678125,0.31375000000000003,0,2021-12-17,1729,34.0,0.10625,Saanvi Singh,18.0,Other,Delhi,2021-12-17,320.0,34.0,3.33,2,Med
T00848,R0234,Zone_10,5.41,31.94,69.82,Wallet,2023-12-05,0,0,Tuesday,December,4.2601414466837575,1.8578592709325787,5.651548460377917,-0.6376523460129297,-0.8324179124938731,-0.7846003651194666,0.20859133126934987,0.15805455993628037,0.23426608748358416,183.0,0.029562841530054645,0.3815300546448087,0,2022-12-01,1380,31.0,0.16939890710382513,Saanvi Nair,32.0,Other,Pune,2022-12-01,183.0,31.0,3.98,2,Med
T00849,R0218,Zone_3,14.01,112.36,252.18,Credit Card,2023-06-25,0,0,Sunday,June,5.5341006982086824,2.7087166456453704,10.6,1.2950224697391253,1.4032342234103965,1.5066352107725491,0.5414086687306502,0.5583930704898447,0.8483348486379095,160.0,0.0875625,1.576125,0,2019-01-11,2800,16.0,0.1,Arjun Reddy,34.0,Other,Delhi,2019-01-11,160.0,16.0,3.87,2,Low
T00850,R0078,Zone_3,0.18,1.0,2.6,UPI,2023-07-17,0,0,Monday,July,1.2809338454620642,0.16551443847757338,1.0,-1.8129883095458657,-1.6925407312563465,-1.629176233793854,0.006191950464396285,0.004032258064516129,0.007913257231370173,97.0,0.0018556701030927835,0.026804123711340208,0,2023-01-02,1348,9.0,0.09278350515463918,Saanvi Sharma,30.0,Other,Jaipur,2023-01-02,97.0,9.0,3.62,2,Low
T00851,R0151,Zone_9,16.15,104.49,297.22,UPI,2023-05-03,0,0,Wednesday,May,5.697831469162762,2.8419981736119486,10.222035022440492,1.7759438773797525,1.1844505587801228,2.0725337101045103,0.6242260061919505,0.5192154520111509,1.0,394.0,0.040989847715736036,0.7543654822335026,0,2023-02-25,1294,56.0,0.14213197969543148,Meera Reddy,34.0,Male,Hyderabad,2023-02-25,394.0,56.0,5.0,1,High
T00852,R0237,Zone_10,20.78,119.75,297.22,Credit Card,2023-02-28,0,0,Tuesday,February,5.697831469162762,3.0809921175048145,10.943034314119645,2.8164420630695224,1.6086740304774514,2.0725337101045103,0.803405572755418,0.5951812027080844,1.0,36.0,0.5772222222222223,8.256111111111112,0,2022-12-13,1368,3.0,0.08333333333333333,Aadhya Nair,40.0,Male,Chennai,2022-12-13,36.0,3.0,3.71,1,Low
T00853,R0014,Zone_9,10.39,73.68,186.29,UPI,2024-05-09,0,0,Thursday,May,5.232658217741762,2.432735777459091,8.583705493549974,0.4815012100853534,0.3279417014410215,0.6787699327755929,0.40131578947368424,0.36584030266825973,0.6264605852443007,325.0,0.03196923076923077,0.5731999999999999,0,2021-06-08,1921,53.0,0.16307692307692306,Aarav Das,26.0,Female,Ahmedabad,2021-06-08,325.0,53.0,3.0,0,High
T00854,R0198,Zone_1,12.07,74.81,147.41,Cash,2023-05-08,0,0,Monday,May,4.999978713907727,2.570319527636131,8.649277426467485,0.8590469880462198,0.3593553661210988,0.19026785342331412,0.46633126934984526,0.3714655515730785,0.49553826985890825,202.0,0.05975247524752476,0.7297524752475247,0,2021-12-10,1736,23.0,0.11386138613861387,Vivaan Kumar,31.0,Other,Mumbai,2021-12-10,202.0,23.0,3.85,2,Med
T00855,R0121,Zone_2,0.55,5.44,4.88,UPI,2023-03-18,0,0,Saturday,March,1.7715567619105355,0.4382549309311553,2.3323807579381204,-1.7298383465425795,-1.5691100487965732,-1.6005295069182575,0.020510835913312698,0.026135005973715653,0.015590800417550595,378.0,0.0014550264550264552,0.01291005291005291,0,2023-07-13,1156,10.0,0.026455026455026454,Diya Iyer,29.0,Male,Pune,2023-07-13,378.0,10.0,4.17,1,High
T00856,R0047,Zone_10,4.53,28.41,68.32,Cash,2023-09-16,0,0,Saturday,September,4.238733464847405,1.7101878155342434,5.330103188494571,-0.8354144201829073,-0.930550864990044,-0.8034468959586749,0.1745356037151703,0.14048187972919154,0.2292150722295181,69.0,0.06565217391304348,0.9901449275362317,0,2021-10-07,1800,3.0,0.043478260869565216,Reyansh Iyer,51.0,Female,Bengaluru,2021-10-07,69.0,3.0,4.86,0,Low
T00857,R0070,Zone_8,13.29,112.97,182.82,Wallet,2023-01-31,0,0,Tuesday,January,5.213957017929963,2.659559991941776,10.6287346377638,1.1332171363273251,1.420192042396987,0.6351716247675577,0.5135448916408669,0.5614297092791717,0.6147759032898945,310.0,0.04287096774193548,0.589741935483871,0,2023-01-03,1347,6.0,0.01935483870967742,Meera Reddy,33.0,Male,Bengaluru,2023-01-03,310.0,6.0,3.54,1,Med
T00858,R0051,Zone_1,9.81,84.78,203.51,UPI,2023-11-03,0,0,Friday,November,5.320616874042804,2.3804716316511167,9.207605551933684,0.35115802483695896,0.6365184075904543,0.895128106809704,0.3788699690402477,0.4210971724412585,0.6844462403609791,213.0,0.04605633802816902,0.9554460093896713,0,2020-04-05,2350,14.0,0.06572769953051644,Aarav Nair,21.0,Male,Kolkata,2020-04-05,213.0,14.0,4.02,1,Med
T00859,R0077,Zone_10,7.09,47.03,153.29,Credit Card,2024-04-29,0,0,Monday,April,5.0388339484549345,2.0906287310704004,6.8578422262399705,-0.2601065680520632,-0.41292039035018463,0.2641462543130106,0.27360681114551083,0.23317403424930305,0.5153382496548472,406.0,0.017463054187192118,0.3775615763546798,0,2019-09-07,2561,72.0,0.17733990147783252,Reyansh Das,28.0,Male,Mumbai,2019-09-07,406.0,72.0,3.79,1,High
T00860,R0173,Zone_2,9.16,68.84,226.07,Wallet,2023-12-10,0,0,Sunday,December,5.425258339989186,2.318458442150336,8.296987405076615,0.2050837655068617,0.19339113767856603,1.1785799306313967,0.3537151702786378,0.34174631620868184,0.7604135097821328,389.0,0.02354755784061697,0.5811568123393316,0,2020-01-15,2431,55.0,0.14138817480719795,Saanvi Ghosh,26.0,Other,Mumbai,2020-01-15,389.0,55.0,4.28,2,High
